pm25,pm_predicted,station,system:time_start
173.429,,Thompson Falls,1505412000000
94.6775,,West Yellowstone,1505412000000
2.53,,Bozeman,1505498400000
4.545,,Broadus,1505498400000
4.892,,Butte,1505498400000
12.43,,Flathead Valley,1505498400000
6.0455000000000005,,Frenchtown,1505498400000
2.586,,Great Falls,1505498400000
11.6435,,Hamilton,1505498400000
0.312,,Helena,1505498400000
2.3615,,Lewistown,1505498400000
184.519,,Libby,1505498400000
20.6995,,Malta,1505498400000
11.4405,,Missoula,1505498400000
1.541,,NCore,1505498400000
6.5505,,Seeley Lake,1505498400000
6.138,,Sidney,1505498400000
6.5915,,Thompson Falls,1505498400000
2.229,,West Yellowstone,1505498400000
2.53,,Bozeman,1505498400000
4.545,,Broadus,1505498400000
4.892,,Butte,1505498400000
12.43,,Flathead Valley,1505498400000
6.0455000000000005,,Frenchtown,1505498400000
2.586,,Great Falls,1505498400000
11.6435,,Hamilton,1505498400000
0.312,,Helena,1505498400000
2.3615,,Lewistown,1505498400000
184.519,,Libby,1505498400000
20.6995,,Malta,1505498400000
11.4405,,Missoula,1505498400000
1.541,,NCore,1505498400000
6.5505,,Seeley Lake,1505498400000
6.138,,Sidney,1505498400000
6.5915,,Thompson Falls,1505498400000
2.229,,West Yellowstone,1505498400000
5.847,,Bozeman,1505584800000
4.301,,Broadus,1505584800000
8.8265,,Butte,1505584800000
17.0795,7.865480333333337,Flathead Valley,1505584800000
11.211,11.869353666666665,Frenchtown,1505584800000
10.3015,,Great Falls,1505584800000
9.585,,Hamilton,1505584800000
4.011,,Helena,1505584800000
8.7385,,Lewistown,1505584800000
30.3435,7.500435499999998,Libby,1505584800000
1.706,,Malta,1505584800000
8.921,,Missoula,1505584800000
2.672,,NCore,1505584800000
16.1145,,Seeley Lake,1505584800000
3.326,,Sidney,1505584800000
57.681,12.277581333333336,Thompson Falls,1505584800000
1.509,,West Yellowstone,1505584800000
5.847,,Bozeman,1505584800000
4.301,,Broadus,1505584800000
8.8265,,Butte,1505584800000
17.0795,7.865480333333337,Flathead Valley,1505584800000
11.211,11.869353666666665,Frenchtown,1505584800000
10.3015,,Great Falls,1505584800000
9.585,,Hamilton,1505584800000
4.011,,Helena,1505584800000
8.7385,,Lewistown,1505584800000
30.3435,7.500435499999998,Libby,1505584800000
1.706,,Malta,1505584800000
8.921,,Missoula,1505584800000
2.672,,NCore,1505584800000
16.1145,,Seeley Lake,1505584800000
3.326,,Sidney,1505584800000
57.681,12.277581333333336,Thompson Falls,1505584800000
1.509,,West Yellowstone,1505584800000
10.093,9.818536666666667,Bozeman,1505671200000
3.0765,,Broadus,1505671200000
5.5145,,Butte,1505671200000
13.8585,,Flathead Valley,1505671200000
14.145499999999998,,Frenchtown,1505671200000
7.2275,,Great Falls,1505671200000
8.985,,Hamilton,1505671200000
5.0625,,Helena,1505671200000
5.0585,,Lewistown,1505671200000
46.834,,Libby,1505671200000
3.5815,,Malta,1505671200000
6.156499999999999,,Missoula,1505671200000
2.439,,NCore,1505671200000
12.191,,Seeley Lake,1505671200000
3.009,,Sidney,1505671200000
58.151,,Thompson Falls,1505671200000
19.119,7.424978916666666,West Yellowstone,1505671200000
10.093,9.818536666666667,Bozeman,1505671200000
3.0765,,Broadus,1505671200000
5.5145,,Butte,1505671200000
13.8585,,Flathead Valley,1505671200000
14.145499999999998,,Frenchtown,1505671200000
7.2275,,Great Falls,1505671200000
8.985,,Hamilton,1505671200000
5.0625,,Helena,1505671200000
5.0585,,Lewistown,1505671200000
46.834,,Libby,1505671200000
3.5815,,Malta,1505671200000
6.156499999999999,,Missoula,1505671200000
2.439,,NCore,1505671200000
12.191,,Seeley Lake,1505671200000
3.009,,Sidney,1505671200000
58.151,,Thompson Falls,1505671200000
19.119,7.424978916666666,West Yellowstone,1505671200000
12.8515,,Bozeman,1505757600000
3.3975,4.372166666666667,Broadus,1505757600000
7.0085,,Butte,1505757600000
4.492,,Flathead Valley,1505757600000
27.897,,Frenchtown,1505757600000
8.799,,Great Falls,1505757600000
13.1665,,Hamilton,1505757600000
14.2125,,Helena,1505757600000
12.8585,,Lewistown,1505757600000
42.772000000000006,,Libby,1505757600000
12.2965,,Malta,1505757600000
22.214,,Missoula,1505757600000
8.5975,,NCore,1505757600000
32.4255,,Seeley Lake,1505757600000
6.420999999999999,,Sidney,1505757600000
7.1885,,Thompson Falls,1505757600000
13.798,,West Yellowstone,1505757600000
12.8515,,Bozeman,1505757600000
3.3975,4.372166666666667,Broadus,1505757600000
7.0085,,Butte,1505757600000
4.492,,Flathead Valley,1505757600000
27.897,,Frenchtown,1505757600000
8.799,,Great Falls,1505757600000
13.1665,,Hamilton,1505757600000
14.2125,,Helena,1505757600000
12.8585,,Lewistown,1505757600000
42.772000000000006,,Libby,1505757600000
12.2965,,Malta,1505757600000
22.214,,Missoula,1505757600000
8.5975,,NCore,1505757600000
32.4255,,Seeley Lake,1505757600000
6.420999999999999,,Sidney,1505757600000
7.1885,,Thompson Falls,1505757600000
13.798,,West Yellowstone,1505757600000
11.5185,,Bozeman,1505844000000
3.6215,,Broadus,1505844000000
12.1895,,Butte,1505844000000
2.152,,Flathead Valley,1505844000000
5.9725,,Frenchtown,1505844000000
5.9025,,Great Falls,1505844000000
0.755,,Hamilton,1505844000000
2.228,,Helena,1505844000000
6.763,,Lewistown,1505844000000
3.8745,,Libby,1505844000000
4.447,,Malta,1505844000000
1.225,,Missoula,1505844000000
0.083,,NCore,1505844000000
6.6850000000000005,,Seeley Lake,1505844000000
1.1655,,Sidney,1505844000000
10.9615,,Thompson Falls,1505844000000
1.3475,,West Yellowstone,1505844000000
11.5185,,Bozeman,1505844000000
3.6215,,Broadus,1505844000000
12.1895,,Butte,1505844000000
2.152,,Flathead Valley,1505844000000
5.9725,,Frenchtown,1505844000000
5.9025,,Great Falls,1505844000000
0.755,,Hamilton,1505844000000
2.228,,Helena,1505844000000
6.763,,Lewistown,1505844000000
3.8745,,Libby,1505844000000
4.447,,Malta,1505844000000
1.225,,Missoula,1505844000000
0.083,,NCore,1505844000000
6.6850000000000005,,Seeley Lake,1505844000000
1.1655,,Sidney,1505844000000
10.9615,,Thompson Falls,1505844000000
1.3475,,West Yellowstone,1505844000000
4.4535,,Bozeman,1505930400000
1.391,2.640121666666667,Broadus,1505930400000
6.9705,,Butte,1505930400000
1.618,,Flathead Valley,1505930400000
3.544,,Frenchtown,1505930400000
0.036,,Great Falls,1505930400000
4.746,,Hamilton,1505930400000
2.2965,,Helena,1505930400000
2.803,,Lewistown,1505930400000
0.7669999999999999,5.760229000000002,Malta,1505930400000
3.0265,,Missoula,1505930400000
1.937,,NCore,1505930400000
6.3385,,Seeley Lake,1505930400000
2.093,,Sidney,1505930400000
23.212,,Thompson Falls,1505930400000
4.502,,West Yellowstone,1505930400000
4.4535,,Bozeman,1505930400000
1.391,2.640121666666667,Broadus,1505930400000
6.9705,,Butte,1505930400000
1.618,,Flathead Valley,1505930400000
3.544,,Frenchtown,1505930400000
0.036,,Great Falls,1505930400000
4.746,,Hamilton,1505930400000
2.2965,,Helena,1505930400000
2.803,,Lewistown,1505930400000
0.7669999999999999,5.760229000000002,Malta,1505930400000
3.0265,,Missoula,1505930400000
1.937,,NCore,1505930400000
6.3385,,Seeley Lake,1505930400000
2.093,,Sidney,1505930400000
23.212,,Thompson Falls,1505930400000
4.502,,West Yellowstone,1505930400000
9.58,,Bozeman,1506016800000
10.042,,Broadus,1506016800000
8.5375,,Butte,1506016800000
4.2405,,Flathead Valley,1506016800000
3.3065,,Frenchtown,1506016800000
4.9035,,Great Falls,1506016800000
3.553,,Hamilton,1506016800000
6.4015,,Helena,1506016800000
10.605,,Lewistown,1506016800000
5.957,,Libby,1506016800000
2.205,,Malta,1506016800000
2.6645,,Missoula,1506016800000
1.0555,,NCore,1506016800000
8.888,,Seeley Lake,1506016800000
3.139,,Sidney,1506016800000
7.4945,,Thompson Falls,1506016800000
3.839,,West Yellowstone,1506016800000
9.58,,Bozeman,1506016800000
10.042,,Broadus,1506016800000
8.5375,,Butte,1506016800000
4.2405,,Flathead Valley,1506016800000
3.3065,,Frenchtown,1506016800000
4.9035,,Great Falls,1506016800000
3.553,,Hamilton,1506016800000
6.4015,,Helena,1506016800000
10.605,,Lewistown,1506016800000
5.957,,Libby,1506016800000
2.205,,Malta,1506016800000
2.6645,,Missoula,1506016800000
1.0555,,NCore,1506016800000
8.888,,Seeley Lake,1506016800000
3.139,,Sidney,1506016800000
7.4945,,Thompson Falls,1506016800000
3.839,,West Yellowstone,1506016800000
1.9175,,Bozeman,1506103200000
3.2145,,Broadus,1506103200000
1.801,,Flathead Valley,1506103200000
4.19,,Frenchtown,1506103200000
7.479000000000001,,Great Falls,1506103200000
5.916,,Hamilton,1506103200000
2.551,,Helena,1506103200000
19.205,,Lewistown,1506103200000
6.039,,Libby,1506103200000
3.62,,Malta,1506103200000
1.4135,,Missoula,1506103200000
1.027,,NCore,1506103200000
6.315,,Seeley Lake,1506103200000
1.747,,Sidney,1506103200000
7.33,,Thompson Falls,1506103200000
1.2365,,West Yellowstone,1506103200000
1.9175,,Bozeman,1506103200000
3.2145,,Broadus,1506103200000
1.801,,Flathead Valley,1506103200000
4.19,,Frenchtown,1506103200000
7.479000000000001,,Great Falls,1506103200000
5.916,,Hamilton,1506103200000
2.551,,Helena,1506103200000
19.205,,Lewistown,1506103200000
6.039,,Libby,1506103200000
3.62,,Malta,1506103200000
1.4135,,Missoula,1506103200000
1.027,,NCore,1506103200000
6.315,,Seeley Lake,1506103200000
1.747,,Sidney,1506103200000
7.33,,Thompson Falls,1506103200000
1.2365,,West Yellowstone,1506103200000
6.128500000000001,,Bozeman,1506189600000
4.1995000000000005,,Butte,1506189600000
10.9665,,Flathead Valley,1506189600000
7.842,,Frenchtown,1506189600000
7.605,,Great Falls,1506189600000
3.986,,Hamilton,1506189600000
3.999,5.414877999999999,Helena,1506189600000
4.667,,Lewistown,1506189600000
9.555,,Libby,1506189600000
1.682,,Malta,1506189600000
1.9135,,Missoula,1506189600000
1.179,,NCore,1506189600000
5.494,,Seeley Lake,1506189600000
2.021,,Sidney,1506189600000
5.3825,,Thompson Falls,1506189600000
9.531,,West Yellowstone,1506189600000
6.128500000000001,,Bozeman,1506189600000
4.1995000000000005,,Butte,1506189600000
10.9665,,Flathead Valley,1506189600000
7.842,,Frenchtown,1506189600000
7.605,,Great Falls,1506189600000
3.986,,Hamilton,1506189600000
3.999,5.414877999999999,Helena,1506189600000
4.667,,Lewistown,1506189600000
9.555,,Libby,1506189600000
1.682,,Malta,1506189600000
1.9135,,Missoula,1506189600000
1.179,,NCore,1506189600000
5.494,,Seeley Lake,1506189600000
2.021,,Sidney,1506189600000
5.3825,,Thompson Falls,1506189600000
9.531,,West Yellowstone,1506189600000
10.2795,,Bozeman,1506276000000
7.216,,Butte,1506276000000
10.834,,Flathead Valley,1506276000000
8.6125,,Frenchtown,1506276000000
6.2395,6.270847583333331,Great Falls,1506276000000
6.6635,,Hamilton,1506276000000
4.863,5.517711416666665,Helena,1506276000000
11.2825,,Lewistown,1506276000000
6.317,,Libby,1506276000000
3.468,,Malta,1506276000000
5.9035,,Missoula,1506276000000
1.3125,3.373536999999999,NCore,1506276000000
7.8375,,Seeley Lake,1506276000000
1.358,,Sidney,1506276000000
8.3575,,Thompson Falls,1506276000000
4.481,,West Yellowstone,1506276000000
10.2795,,Bozeman,1506276000000
7.216,,Butte,1506276000000
10.834,,Flathead Valley,1506276000000
8.6125,,Frenchtown,1506276000000
6.2395,6.270847583333331,Great Falls,1506276000000
6.6635,,Hamilton,1506276000000
4.863,5.517711416666665,Helena,1506276000000
11.2825,,Lewistown,1506276000000
6.317,,Libby,1506276000000
3.468,,Malta,1506276000000
5.9035,,Missoula,1506276000000
1.3125,3.373536999999999,NCore,1506276000000
7.8375,,Seeley Lake,1506276000000
1.358,,Sidney,1506276000000
8.3575,,Thompson Falls,1506276000000
4.481,,West Yellowstone,1506276000000
11.0585,,Bozeman,1506362400000
1.411,,Broadus,1506362400000
13.2665,,Butte,1506362400000
11.723,,Flathead Valley,1506362400000
5.465,,Frenchtown,1506362400000
10.393,,Great Falls,1506362400000
6.17,,Hamilton,1506362400000
6.2615,5.942985583333329,Helena,1506362400000
9.6835,8.800379583333335,Lewistown,1506362400000
13.1925,,Libby,1506362400000
6.698,5.604475249999997,Malta,1506362400000
9.053,,Missoula,1506362400000
3.0475,,NCore,1506362400000
13.4315,,Seeley Lake,1506362400000
3.918,,Sidney,1506362400000
9.194,,Thompson Falls,1506362400000
8.901,,West Yellowstone,1506362400000
11.0585,,Bozeman,1506362400000
1.411,,Broadus,1506362400000
13.2665,,Butte,1506362400000
11.723,,Flathead Valley,1506362400000
5.465,,Frenchtown,1506362400000
10.393,,Great Falls,1506362400000
6.17,,Hamilton,1506362400000
6.2615,5.942985583333329,Helena,1506362400000
9.6835,8.800379583333335,Lewistown,1506362400000
13.1925,,Libby,1506362400000
6.698,5.604475249999997,Malta,1506362400000
9.053,,Missoula,1506362400000
3.0475,,NCore,1506362400000
13.4315,,Seeley Lake,1506362400000
3.918,,Sidney,1506362400000
9.194,,Thompson Falls,1506362400000
8.901,,West Yellowstone,1506362400000
4.5635,,Bozeman,1506448800000
1.965,3.7118327499999997,Broadus,1506448800000
18.478,,Butte,1506448800000
12.9375,,Flathead Valley,1506448800000
5.9695,,Frenchtown,1506448800000
11.2945,,Great Falls,1506448800000
6.681,,Hamilton,1506448800000
6.7695,,Helena,1506448800000
3.249,,Lewistown,1506448800000
11.5545,,Libby,1506448800000
2.0835,,Malta,1506448800000
9.183,,Missoula,1506448800000
17.804499999999997,,Seeley Lake,1506448800000
1.232,,Sidney,1506448800000
9.8435,,Thompson Falls,1506448800000
12.3195,,West Yellowstone,1506448800000
4.5635,,Bozeman,1506448800000
1.965,3.7118327499999997,Broadus,1506448800000
18.478,,Butte,1506448800000
12.9375,,Flathead Valley,1506448800000
5.9695,,Frenchtown,1506448800000
11.2945,,Great Falls,1506448800000
6.681,,Hamilton,1506448800000
6.7695,,Helena,1506448800000
3.249,,Lewistown,1506448800000
11.5545,,Libby,1506448800000
2.0835,,Malta,1506448800000
9.183,,Missoula,1506448800000
17.804499999999997,,Seeley Lake,1506448800000
1.232,,Sidney,1506448800000
9.8435,,Thompson Falls,1506448800000
12.3195,,West Yellowstone,1506448800000
5.8985,5.7942106666666655,Bozeman,1506535200000
3.352,3.938607666666667,Broadus,1506535200000
10.963,9.579344999999996,Butte,1506535200000
7.459,6.981026749999997,Flathead Valley,1506535200000
8.425,8.514039083333333,Frenchtown,1506535200000
8.8735,6.227054750000001,Great Falls,1506535200000
7.2865,6.637518833333332,Hamilton,1506535200000
8.18,7.76832383333333,Helena,1506535200000
3.8205,8.181228666666668,Lewistown,1506535200000
7.6145,7.8010819166666625,Libby,1506535200000
3.638,4.1142335,Malta,1506535200000
7.689,8.123925666666667,Missoula,1506535200000
4.672499999999999,4.389293166666667,NCore,1506535200000
23.011000000000003,,Seeley Lake,1506535200000
3.7745,,Sidney,1506535200000
10.5505,9.145645916666668,Thompson Falls,1506535200000
6.838,6.991747416666667,West Yellowstone,1506535200000
5.8985,5.7942106666666655,Bozeman,1506535200000
3.352,3.938607666666667,Broadus,1506535200000
10.963,9.579344999999996,Butte,1506535200000
7.459,6.981026749999997,Flathead Valley,1506535200000
8.425,8.514039083333333,Frenchtown,1506535200000
8.8735,6.227054750000001,Great Falls,1506535200000
7.2865,6.637518833333332,Hamilton,1506535200000
8.18,7.76832383333333,Helena,1506535200000
3.8205,8.181228666666668,Lewistown,1506535200000
7.6145,7.8010819166666625,Libby,1506535200000
3.638,4.1142335,Malta,1506535200000
7.689,8.123925666666667,Missoula,1506535200000
4.672499999999999,4.389293166666667,NCore,1506535200000
23.011000000000003,,Seeley Lake,1506535200000
3.7745,,Sidney,1506535200000
10.5505,9.145645916666668,Thompson Falls,1506535200000
6.838,6.991747416666667,West Yellowstone,1506535200000
9.7355,7.834258000000001,Bozeman,1506621600000
1.8635,,Broadus,1506621600000
12.1845,11.226660833333328,Butte,1506621600000
12.4585,10.931325500000003,Flathead Valley,1506621600000
10.619,10.047428166666668,Frenchtown,1506621600000
10.9075,,Great Falls,1506621600000
7.291,,Hamilton,1506621600000
6.507,,Helena,1506621600000
1.5145,,Lewistown,1506621600000
4.958,8.457636999999998,Libby,1506621600000
2.048,,Malta,1506621600000
7.1145,7.963073416666662,Missoula,1506621600000
0.8285,,NCore,1506621600000
34.312,,Seeley Lake,1506621600000
4.475,3.77004525,Sidney,1506621600000
14.371,7.71302691666667,Thompson Falls,1506621600000
8.011,,West Yellowstone,1506621600000
9.7355,7.834258000000001,Bozeman,1506621600000
1.8635,,Broadus,1506621600000
12.1845,11.226660833333328,Butte,1506621600000
12.4585,10.931325500000003,Flathead Valley,1506621600000
10.619,10.047428166666668,Frenchtown,1506621600000
10.9075,,Great Falls,1506621600000
7.291,,Hamilton,1506621600000
6.507,,Helena,1506621600000
1.5145,,Lewistown,1506621600000
4.958,8.457636999999998,Libby,1506621600000
2.048,,Malta,1506621600000
7.1145,7.963073416666662,Missoula,1506621600000
0.8285,,NCore,1506621600000
34.312,,Seeley Lake,1506621600000
4.475,3.77004525,Sidney,1506621600000
14.371,7.71302691666667,Thompson Falls,1506621600000
8.011,,West Yellowstone,1506621600000
4.2,5.082501333333335,Bozeman,1506708000000
2.906,,Broadus,1506708000000
9.982,8.732602250000003,Butte,1506708000000
9.497,9.166138499999999,Flathead Valley,1506708000000
11.339,9.91361891666667,Frenchtown,1506708000000
11.3535,10.303865166666666,Great Falls,1506708000000
11.082,8.564959083333331,Hamilton,1506708000000
6.35,7.406135250000002,Helena,1506708000000
5.804,6.318756999999998,Libby,1506708000000
2.265,4.301060916666668,Malta,1506708000000
4.379,5.672328416666668,Missoula,1506708000000
2.5545,2.904889666666666,NCore,1506708000000
15.876,,Seeley Lake,1506708000000
4.3785,4.621575416666667,Sidney,1506708000000
15.235,10.625393833333337,Thompson Falls,1506708000000
10.767,9.113769083333331,West Yellowstone,1506708000000
4.2,5.082501333333335,Bozeman,1506708000000
2.906,,Broadus,1506708000000
9.982,8.732602250000003,Butte,1506708000000
9.497,9.166138499999999,Flathead Valley,1506708000000
11.339,9.91361891666667,Frenchtown,1506708000000
11.3535,10.303865166666666,Great Falls,1506708000000
11.082,8.564959083333331,Hamilton,1506708000000
6.35,7.406135250000002,Helena,1506708000000
5.804,6.318756999999998,Libby,1506708000000
2.265,4.301060916666668,Malta,1506708000000
4.379,5.672328416666668,Missoula,1506708000000
2.5545,2.904889666666666,NCore,1506708000000
15.876,,Seeley Lake,1506708000000
4.3785,4.621575416666667,Sidney,1506708000000
15.235,10.625393833333337,Thompson Falls,1506708000000
10.767,9.113769083333331,West Yellowstone,1506708000000
4.3075,,Bozeman,1506794400000
1.2795,7.700973833333335,Broadus,1506794400000
13.878,,Butte,1506794400000
2.544,,Flathead Valley,1506794400000
9.1255,,Frenchtown,1506794400000
12.018,,Great Falls,1506794400000
8.998000000000001,,Hamilton,1506794400000
6.44,,Helena,1506794400000
5.039,8.0546405,Lewistown,1506794400000
1.2225,,Libby,1506794400000
3.206,,Malta,1506794400000
6.664,,Missoula,1506794400000
2.05,,NCore,1506794400000
20.491,,Seeley Lake,1506794400000
1.8645,2.7140656666666674,Sidney,1506794400000
7.3785,,Thompson Falls,1506794400000
9.553,,West Yellowstone,1506794400000
4.3075,,Bozeman,1506794400000
1.2795,7.700973833333335,Broadus,1506794400000
13.878,,Butte,1506794400000
2.544,,Flathead Valley,1506794400000
9.1255,,Frenchtown,1506794400000
12.018,,Great Falls,1506794400000
8.998000000000001,,Hamilton,1506794400000
6.44,,Helena,1506794400000
5.039,8.0546405,Lewistown,1506794400000
1.2225,,Libby,1506794400000
3.206,,Malta,1506794400000
6.664,,Missoula,1506794400000
2.05,,NCore,1506794400000
20.491,,Seeley Lake,1506794400000
1.8645,2.7140656666666674,Sidney,1506794400000
7.3785,,Thompson Falls,1506794400000
9.553,,West Yellowstone,1506794400000
